time,open,high,low,close,volume
1765370700000,91891.70,92024.40,91785.60,91952.10,877.692
1765371600000,91952.20,92056.90,91903.20,92005.00,823.738
1765372500000,92005.00,92197.30,91955.10,92068.70,1211.317
1765373400000,92068.70,92133.90,91920.10,91993.20,1456.601
1765374300000,91993.20,92061.00,91949.80,92054.60,439.667
1765375200000,92054.50,92073.80,91888.00,91948.20,852.232
1765376100000,91948.20,92040.00,91825.00,91894.80,1298.155
1765377000000,91894.90,92063.80,91770.00,91861.20,1982.092
1765377900000,91861.10,91939.80,91555.80,91794.00,2711.380
1765378800000,91794.00,92124.20,91678.30,92050.20,2326.669
1765379700000,92050.20,92098.80,91805.30,91900.10,1152.993
1765380600000,91900.00,91961.40,91520.00,91827.10,1839.302
1765381500000,91827.00,92048.50,91757.10,92021.80,1100.343
1765382400000,92021.80,92219.10,91846.80,92193.20,1872.791
1765383300000,92193.10,92574.20,92124.20,92441.70,3198.761
1765384200000,92442.00,92451.70,92169.10,92320.70,1684.658
1765385100000,92320.70,92368.20,92045.00,92126.70,1119.688
1765386000000,92126.70,92221.30,92049.40,92189.80,902.644
1765386900000,92189.80,92483.20,92128.40,92274.40,1460.950
1765387800000,92274.40,92406.80,92166.00,92396.70,701.872
1765388700000,92396.60,92461.50,92263.50,92348.80,641.688
1765389600000,92348.70,92462.00,92233.50,92356.00,696.995
1765390500000,92356.00,92395.20,91930.40,92196.30,1899.254
1765391400000,92196.20,93000.00,92160.60,92531.40,5454.058
1765392300000,92531.30,92763.50,92016.00,92448.80,2732.039
1765393200000,92448.80,93223.60,91605.00,92954.80,11056.529
1765394100000,92954.80,93122.20,92235.70,92428.40,4042.885
1765395000000,92428.30,93158.00,92358.40,92538.50,6661.380
1765395900000,92538.40,93077.20,92453.50,92913.80,3667.472
1765396800000,92913.90,94238.70,92589.90,94217.50,9223.051
1765397700000,94217.40,94443.70,93096.00,93533.80,8145.163
1765398600000,93533.80,93787.80,93277.60,93654.00,2359.673
1765399500000,93654.00,93782.30,92182.10,92409.10,7102.758
1765400400000,92409.10,92580.00,91825.00,92229.30,4969.079
1765401300000,92229.30,92533.00,92161.00,92337.10,1382.414
1765402200000,92338.20,92600.10,92113.00,92433.70,1353.707
1765403100000,92433.70,92733.30,92230.50,92308.20,931.826
1765404000000,92308.30,92659.30,92018.00,92153.70,1386.641
1765404900000,92153.80,92416.00,91891.70,92283.60,1498.559
1765405800000,92283.60,92627.80,92070.80,92485.40,1871.647
1765406700000,92485.40,92600.20,92348.70,92472.20,670.676
1765407600000,92472.20,92557.90,92206.50,92279.90,676.548
1765408500000,92280.00,92305.60,92093.10,92093.20,470.018
1765409400000,92093.20,92139.60,91958.00,91961.30,613.971
1765410300000,91961.20,92027.80,91900.00,91977.50,801.355
1765411200000,91977.50,92046.30,91900.10,91987.00,834.321
1765412100000,91987.00,91998.50,91711.00,91731.70,1320.674
1765413000000,91731.80,91758.60,91162.50,91243.10,4591.273
1765413900000,91243.10,91406.60,91011.00,91350.10,2817.127
1765414800000,91350.10,91370.20,90917.80,90935.50,2847.422
1765415700000,90935.50,91071.50,90660.10,91044.00,3408.535
1765416600000,91044.00,91247.30,90852.90,90960.00,1599.147
1765417500000,90959.90,90975.30,90600.00,90637.00,1518.808
1765418400000,90637.00,90637.00,90120.10,90196.00,4115.478
1765419300000,90195.90,90339.10,89888.00,90039.10,3657.121
1765420200000,90039.10,90176.00,89838.00,90025.30,2486.847
1765421100000,90025.40,90121.60,89820.00,90034.40,1809.254
1765422000000,90034.40,90034.40,89321.00,89594.40,4654.608
1765422900000,89594.40,89985.50,89480.00,89700.20,2964.004
1765423800000,89700.30,89850.10,89542.20,89779.90,1794.007
1765424700000,89779.90,89869.30,89705.40,89833.10,1346.404
1765425600000,89833.10,90041.80,89640.40,90001.60,2055.959
1765426500000,90001.50,90080.00,89833.00,89999.10,1557.001
1765427400000,89999.10,90115.00,89950.10,90061.30,1561.866
1765428300000,90061.30,90445.60,89978.60,90386.60,2222.037
1765429200000,90386.60,90386.60,90016.90,90065.90,1181.216
1765430100000,90065.90,90307.70,90050.00,90226.60,892.528
1765431000000,90226.50,90250.00,90121.10,90171.10,517.642
1765431900000,90171.10,90300.00,90150.00,90262.00,459.694
1765432800000,90262.10,90262.10,90180.00,90213.30,452.592
1765433700000,90213.30,90213.30,89914.20,90064.90,1342.057
1765434600000,90064.90,90412.60,90064.90,90274.50,1219.952
1765435500000,90274.40,90308.30,90162.90,90252.10,519.618
1765436400000,90252.00,90287.50,90134.90,90166.80,509.779
1765437300000,90166.80,90255.60,90011.70,90085.60,698.107
1765438200000,90085.60,90195.30,90085.60,90129.40,540.814
1765439100000,90129.30,90232.60,90084.30,90231.40,456.222
1765440000000,90231.30,90232.30,89959.30,90027.10,895.746
1765440900000,90027.10,90172.10,89980.20,90078.80,1019.207
1765441800000,90078.80,90082.70,89931.00,90006.30,726.131
1765442700000,90006.20,90210.00,89964.40,90152.50,726.095
1765443600000,90152.60,90244.30,90101.50,90236.30,811.643
1765444500000,90236.20,90448.00,90217.00,90387.80,1310.685
1765445400000,90387.80,90494.70,90236.00,90282.20,765.318
1765446300000,90282.20,90330.80,90111.00,90196.00,908.172
1765447200000,90196.00,90309.20,90149.70,90303.80,615.174
1765448100000,90303.70,90303.70,90128.70,90223.90,594.135
1765449000000,90224.00,90227.30,90146.30,90148.40,321.711
1765449900000,90148.30,90304.80,90125.70,90279.20,536.846
1765450800000,90279.10,90377.80,90236.90,90310.20,457.475
1765451700000,90310.20,90344.70,90211.90,90216.00,568.028
1765452600000,90216.00,90286.00,90185.50,90216.10,334.473
1765453500000,90216.20,90220.60,90163.90,90195.30,420.323
1765454400000,90195.30,90240.50,90087.90,90137.40,747.045
1765455300000,90137.40,90310.00,90124.00,90269.40,573.023
1765456200000,90269.40,90346.80,90226.60,90235.90,523.018
1765457100000,90235.90,90247.70,89972.20,90000.80,1013.657
1765458000000,90000.70,90100.00,89975.00,90010.00,812.093
1765458900000,90010.00,90092.70,89934.20,90009.10,891.019
1765459800000,90009.10,90103.40,89827.90,90008.70,1387.798
1765460700000,90008.70,90134.60,89915.60,90062.90,772.033
1765461600000,90062.80,90129.00,89990.60,90110.80,887.795
1765462500000,90110.30,90223.80,90088.00,90091.20,1108.305
1765463400000,90091.20,90450.00,89716.20,90231.70,4494.225
1765464300000,90231.80,90293.20,89200.00,89514.50,8728.551
1765465200000,89514.40,90176.30,89363.80,90074.40,4652.311
1765466100000,90074.30,90618.00,89918.70,90202.70,4646.390
1765467000000,90202.60,90239.10,89640.90,89762.20,3282.925
1765467900000,89762.20,89996.40,89597.10,89830.10,2146.894
1765468800000,89830.10,89945.10,89323.30,89356.00,3279.967
1765469700000,89355.60,89649.50,89288.00,89529.20,2135.032
1765470600000,89529.30,90035.60,89422.00,89919.00,2102.275
1765471500000,89919.10,90150.00,89572.20,89704.20,2201.175
1765472400000,89704.20,89884.00,89588.00,89820.30,1182.786
1765473300000,89820.20,90224.90,89775.60,90039.60,2063.709
1765474200000,90039.50,90217.80,89913.30,90033.70,1055.178
1765475100000,90033.60,90118.80,89873.60,89935.60,722.619
1765476000000,89935.30,90375.00,89851.00,90287.90,1987.875
1765476900000,90288.00,90450.00,90187.60,90315.20,1540.154
1765477800000,90315.30,91108.00,90272.00,91108.00,4576.178
1765478700000,91107.90,91150.00,90407.50,90657.90,3814.331
1765479600000,90657.90,90875.00,90531.40,90756.60,1827.572
1765480500000,90756.60,91132.20,90672.60,91070.50,2127.536
1765481400000,91070.60,91499.00,91042.00,91337.80,3392.803
1765482300000,91337.70,91412.00,90700.00,90793.50,2599.107
1765483200000,90793.50,91444.50,90749.60,91306.70,2118.021
1765484100000,91306.80,91397.30,90916.00,91004.90,1438.960
1765485000000,91004.90,91617.70,90971.10,91535.40,3750.767
1765485900000,91535.30,91806.10,91360.50,91740.90,2726.151
1765486800000,91740.90,92568.50,91644.60,92416.40,6319.255
1765487700000,92416.40,93254.70,92416.40,93254.70,7599.270
1765488600000,93254.70,93547.30,92844.50,93140.80,5744.530
1765489500000,93140.90,93220.20,92751.00,92823.60,3031.987
1765490400000,92823.60,93169.30,92823.60,92895.40,1834.357
1765491300000,92895.50,92926.10,92183.90,92301.00,3667.853
1765492200000,92301.00,92666.00,92183.50,92361.40,2143.970
1765493100000,92361.40,92434.20,92050.30,92325.40,1691.570
1765494000000,92325.40,92634.80,92289.80,92468.40,3003.341
1765494900000,92468.40,92627.80,92337.60,92453.30,1649.300
1765495800000,92453.30,92766.60,92423.80,92680.80,1103.040
1765496700000,92680.80,92753.00,92333.50,92477.50,1087.041
1765497600000,92477.60,92532.70,92343.80,92382.80,1349.523
1765498500000,92382.80,92598.70,92301.60,92345.30,1443.504
1765499400000,92345.40,92393.50,92232.00,92268.50,1145.160
1765500300000,92268.50,92342.60,91400.00,91521.00,5110.184
1765501200000,91521.00,91850.00,91482.90,91760.90,2571.154
1765502100000,91760.90,92133.20,91752.40,92051.20,1500.746
1765503000000,92051.10,92277.00,91990.60,92106.80,894.757
1765503900000,92106.80,92215.00,92027.80,92129.30,447.909
1765504800000,92129.30,92450.00,91883.30,92350.40,1695.192
1765505700000,92350.30,92388.00,92200.00,92344.10,1023.101
1765506600000,92344.10,92464.00,92292.20,92388.60,688.249
1765507500000,92388.50,92700.00,92321.40,92542.20,1668.662
1765508400000,92542.20,92719.00,92373.40,92404.40,953.506
1765509300000,92404.40,92416.50,92126.70,92196.40,1171.841
1765510200000,92196.40,92361.90,92170.30,92303.10,711.299
1765511100000,92303.10,92340.70,92202.50,92234.30,439.203
1765512000000,92234.30,92300.10,92160.00,92177.10,559.901
1765512900000,92177.10,92206.10,92088.80,92164.50,897.516
1765513800000,92164.50,92213.90,92133.70,92213.80,515.428
1765514700000,92213.90,92424.30,92184.90,92355.60,872.471
1765515600000,92355.70,92460.00,92146.30,92153.70,1198.252
1765516500000,92153.70,92252.40,92028.40,92089.30,681.180
1765517400000,92089.20,92296.40,92089.20,92288.30,390.836
1765518300000,92288.30,92440.00,92288.30,92404.80,389.471
1765519200000,92404.90,92660.10,92360.90,92656.10,1169.804
1765520100000,92656.00,92685.50,92508.40,92557.90,1016.637
1765521000000,92558.00,92558.00,92460.00,92527.90,441.207
1765521900000,92527.90,92542.20,92416.00,92468.70,325.526
1765522800000,92468.70,92528.40,92446.00,92466.80,557.294
1765523700000,92466.90,92470.00,92322.50,92337.60,673.810
1765524600000,92337.60,92486.20,92213.20,92409.70,943.359
1765525500000,92409.70,92423.00,92331.00,92389.50,568.768
1765526400000,92389.50,92447.00,92304.10,92363.70,695.973
1765527300000,92363.70,92405.00,92126.60,92209.50,1097.023
1765528200000,92209.60,92218.30,92119.40,92180.00,528.407
1765529100000,92180.00,92319.40,92052.90,92311.40,815.283
1765530000000,92311.40,92348.80,92200.00,92300.90,601.277
1765530900000,92300.80,92349.60,92054.00,92071.00,500.799
1765531800000,92071.10,92207.30,92050.00,92139.80,587.581
1765532700000,92139.90,92517.60,92116.00,92481.70,942.041
1765533600000,92481.70,92600.00,92444.70,92521.90,1019.404
1765534500000,92521.90,92522.00,92380.00,92416.90,456.722
1765535400000,92417.00,92435.90,92377.30,92386.00,381.410
1765536300000,92385.90,92540.00,92377.30,92454.70,415.909
1765537200000,92454.70,92454.70,92323.10,92360.20,476.178
1765538100000,92360.20,92361.40,92234.50,92325.00,450.156
1765539000000,92324.90,92380.90,92259.80,92329.70,440.610
1765539900000,92329.60,92381.50,92286.80,92381.50,278.420
1765540800000,92381.40,92381.50,92193.10,92216.30,788.587
1765541700000,92216.30,92254.40,92131.10,92149.60,517.788
1765542600000,92149.50,92201.60,92036.40,92061.90,738.379
1765543500000,92061.80,92391.40,92061.80,92389.90,1050.201
1765544400000,92389.90,92389.90,92265.10,92331.70,472.578
1765545300000,92331.80,92473.70,92220.70,92231.70,880.696
1765546200000,92231.80,92328.30,92196.00,92230.80,642.536
1765547100000,92230.90,92364.40,92222.40,92261.70,297.827
1765548000000,92261.70,92265.60,92154.00,92167.10,608.215
1765548900000,92167.10,92313.70,92066.60,92084.30,995.454
1765549800000,92084.30,92566.00,91851.00,92408.40,4592.109
1765550700000,92408.40,92630.00,92164.90,92393.00,3295.957
1765551600000,92393.00,92407.20,91853.10,91930.00,3726.598
1765552500000,91930.00,91944.00,90788.00,90795.00,10118.258
1765553400000,90795.00,90919.10,90156.50,90497.70,11932.963
1765554300000,90497.60,90714.30,89688.00,89895.00,8547.642
1765555200000,89895.00,90047.20,89600.00,89927.40,7000.265
1765556100000,89927.40,90397.30,89750.70,90360.50,4956.977
1765557000000,90360.60,90360.60,89429.00,89602.70,5313.850
1765557900000,89602.70,90135.10,89563.10,89996.80,3186.372
1765558800000,89996.80,90377.40,89934.00,90292.00,3208.122
1765559700000,90291.90,90584.90,89781.80,89785.80,3843.064
1765560600000,89785.70,90220.00,89777.00,90143.00,1734.975
1765561500000,90143.00,90270.00,89926.20,90043.50,987.080
1765562400000,90043.90,90462.80,89995.60,90268.30,1526.617
1765563300000,90268.30,90512.20,90160.10,90496.80,2116.609
1765564200000,90496.70,90617.70,90350.10,90380.00,2174.488
1765565100000,90380.00,90598.30,90222.10,90323.70,1081.712
1765566000000,90323.80,90359.60,89955.60,89987.20,2160.092
1765566900000,89987.10,90333.00,89987.10,90145.00,1292.319
1765567800000,90145.00,90248.00,90050.20,90077.00,491.968
1765568700000,90077.10,90198.50,90033.50,90147.30,824.013
1765569600000,90147.40,90228.30,89981.50,89981.60,1291.395
1765570500000,89981.60,90241.20,89958.70,89964.60,1223.238
1765571400000,89964.70,90144.00,89843.00,90107.60,1313.793
1765572300000,90107.50,90286.70,90057.20,90160.00,1608.742
1765573200000,90160.00,90314.00,90093.30,90240.00,960.193
1765574100000,90240.10,90249.60,90059.80,90142.00,414.492
1765575000000,90142.10,90267.70,90142.10,90233.00,255.577
1765575900000,90233.00,90261.70,90148.20,90151.00,469.845
1765576800000,90150.90,90357.50,90144.20,90301.10,274.237
1765577700000,90301.10,90340.10,90265.50,90283.70,291.060
1765578600000,90283.70,90320.00,90255.70,90282.70,230.623
1765579500000,90282.80,90300.00,90211.40,90294.50,265.806
1765580400000,90294.70,90341.30,90242.80,90339.70,301.645
1765581300000,90339.70,90341.30,90264.40,90264.40,396.789
1765582200000,90264.40,90333.20,90252.40,90316.90,493.884
1765583100000,90316.90,90317.00,90187.40,90229.60,245.837
1765584000000,90229.70,90398.00,90162.00,90302.90,811.681
1765584900000,90302.90,90366.00,90258.00,90261.50,251.530
1765585800000,90261.50,90299.90,90260.30,90299.90,251.460
1765586700000,90299.90,90311.40,90276.00,90276.90,213.773
1765587600000,90276.90,90321.10,90276.00,90283.10,232.890
1765588500000,90283.10,90309.00,90276.00,90289.20,328.987
1765589400000,90289.30,90289.30,90083.60,90108.80,857.069
1765590300000,90108.90,90193.40,90077.00,90192.20,382.121
1765591200000,90192.10,90282.00,90184.00,90246.80,320.788
1765592100000,90246.90,90276.20,90240.00,90276.10,187.285
1765593000000,90276.10,90276.10,90189.20,90236.70,183.486
1765593900000,90236.70,90243.60,90188.00,90195.00,345.520
1765594800000,90194.90,90255.60,90165.30,90255.60,239.202
1765595700000,90255.60,90320.00,90255.50,90301.50,227.628
1765596600000,90301.60,90432.00,90287.50,90370.20,556.229
1765597500000,90370.20,90390.10,90293.90,90304.00,201.531
1765598400000,90304.10,90319.70,90260.00,90265.10,229.679
1765599300000,90265.00,90329.70,90229.00,90286.70,341.605
1765600200000,90286.60,90360.20,90240.40,90342.30,343.696
1765601100000,90342.20,90379.50,90326.20,90334.80,148.219
1765602000000,90334.80,90350.90,90313.50,90338.60,183.621
1765602900000,90338.60,90340.00,90300.00,90312.90,191.338
1765603800000,90313.00,90325.00,90233.20,90236.60,208.366
1765604700000,90236.70,90301.40,90226.80,90301.30,161.874
1765605600000,90301.40,90320.50,90260.30,90280.50,213.682
1765606500000,90280.40,90280.50,90232.30,90243.00,122.043
1765607400000,90243.10,90308.40,90242.20,90297.90,135.236
1765608300000,90297.80,90339.30,90284.30,90317.40,222.850
1765609200000,90317.50,90323.00,90293.30,90293.30,287.269
1765610100000,90293.30,90347.90,90293.30,90337.40,383.578
1765611000000,90337.40,90362.10,90286.20,90310.60,326.771
1765611900000,90310.50,90320.30,90274.50,90286.10,296.773
1765612800000,90286.00,90320.60,90280.40,90320.60,260.029
1765613700000,90320.60,90536.00,90316.40,90463.20,1757.301
1765614600000,90463.30,90470.10,90323.00,90369.30,739.533
1765615500000,90369.30,90511.10,90353.10,90413.90,424.276
1765616400000,90414.00,90463.30,90402.50,90438.00,250.150
1765617300000,90438.10,90438.10,90383.90,90384.00,271.732
1765618200000,90383.90,90450.00,90343.30,90415.50,249.831
1765619100000,90415.40,90472.70,90338.00,90375.30,336.140
1765620000000,90375.30,90449.40,90366.80,90431.00,239.683
1765620900000,90431.00,90483.40,90429.10,90459.00,300.690
1765621800000,90459.00,90599.00,90459.00,90556.70,611.606
1765622700000,90556.70,90561.50,90480.00,90546.70,458.232
1765623600000,90546.70,90563.10,90465.90,90491.70,468.372
1765624500000,90491.70,90491.70,90406.80,90406.80,236.519
1765625400000,90406.80,90409.50,90300.00,90320.70,635.242
1765626300000,90320.70,90390.90,90239.00,90298.40,654.030
1765627200000,90298.50,90441.90,90293.90,90383.60,459.108
1765628100000,90383.60,90391.60,90280.50,90280.50,291.687
1765629000000,90280.50,90398.90,90255.00,90258.70,459.078
1765629900000,90258.70,90309.90,90241.10,90309.80,316.052
1765630800000,90309.80,90377.90,90280.70,90302.20,368.959
1765631700000,90302.20,90419.30,90166.20,90184.40,810.019
1765632600000,90184.50,90272.70,90153.60,90196.00,528.541
1765633500000,90196.00,90276.90,90192.70,90215.00,233.947
1765634400000,90215.10,90305.50,90200.00,90259.20,375.632
1765635300000,90259.30,90259.30,89921.90,89921.90,1816.763
1765636200000,89921.90,90292.90,89888.00,90136.80,1200.508
1765637100000,90136.90,90185.80,90040.00,90048.50,358.279
1765638000000,90048.50,90259.00,90027.10,90116.20,599.982
1765638900000,90116.30,90139.70,90062.80,90107.60,295.338
1765639800000,90107.50,90132.80,90062.20,90074.60,340.821
1765640700000,90074.70,90076.10,89999.00,90055.40,566.690
1765641600000,90055.30,90236.60,90045.10,90150.00,635.290
1765642500000,90150.00,90166.40,90030.30,90040.10,340.881
1765643400000,90040.10,90075.00,89993.40,90019.90,405.973
1765644300000,90019.80,90121.40,90000.00,90054.00,340.250
1765645200000,90054.10,90063.90,89944.00,90032.90,441.352
1765646100000,90032.80,90068.60,89960.00,89986.50,272.966
1765647000000,89986.50,90067.50,89958.20,90064.50,343.685
1765647900000,90064.50,90070.10,89996.70,90022.50,223.925
1765648800000,90022.50,90163.00,90011.60,90143.90,314.029
1765649700000,90143.80,90143.90,90089.00,90122.70,221.736
1765650600000,90122.80,90150.00,90100.00,90109.00,164.316
1765651500000,90109.10,90118.40,90064.40,90089.10,138.570
1765652400000,90089.20,90144.10,90074.70,90144.10,116.626
1765653300000,90144.10,90152.10,90099.60,90099.70,226.797
1765654200000,90099.60,90195.60,90099.60,90180.30,223.218
1765655100000,90180.30,90186.00,90136.00,90150.90,167.348
1765656000000,90150.80,90187.30,90123.60,90123.60,167.796
1765656900000,90123.70,90123.70,90094.70,90111.80,116.908
1765657800000,90111.80,90137.80,90073.00,90107.90,176.364
1765658700000,90107.80,90156.20,90000.20,90058.40,335.698
1765659600000,90058.50,90076.10,89954.00,89965.50,481.584
1765660500000,89965.50,89994.60,89869.50,89925.90,370.509
1765661400000,89925.80,90039.40,89711.90,90018.00,1203.514
1765662300000,90018.00,90150.00,89979.80,90137.80,335.577
1765663200000,90137.90,90227.40,89957.30,90020.70,450.564
1765664100000,90020.60,90098.70,90009.40,90064.50,235.636
1765665000000,90064.50,90215.10,90055.40,90122.60,204.388
1765665900000,90122.70,90174.20,90049.50,90092.40,272.705
1765666800000,90092.30,90149.90,90018.20,90145.10,217.500
1765667700000,90145.00,90178.30,90100.00,90157.70,200.835
1765668600000,90157.70,90224.80,90155.40,90200.70,202.377
1765669500000,90200.70,90248.00,90191.30,90191.30,386.266
1765670400000,90191.30,90244.10,90071.60,90236.50,1249.450
1765671300000,90236.40,90287.10,90144.90,90256.20,847.934
1765672200000,90256.10,90430.30,90252.20,90424.00,1720.212
1765673100000,90423.90,90440.00,90300.40,90303.50,654.096
1765674000000,90303.60,90380.60,90217.10,90330.10,442.314
1765674900000,90330.00,90402.90,90326.50,90385.10,232.773
1765675800000,90385.10,90405.00,90166.00,90183.80,443.979
1765676700000,90183.80,90256.60,90170.40,90256.60,147.008
1765677600000,90256.50,90309.40,90244.20,90301.40,144.446
1765678500000,90301.30,90330.00,90249.40,90306.50,158.680
1765679400000,90306.50,90349.80,90200.00,90270.40,409.913
1765680300000,90270.40,90276.00,90203.80,90244.90,190.923
1765681200000,90245.00,90262.30,90230.00,90246.60,114.588
1765682100000,90246.50,90255.40,90223.90,90228.20,92.607
1765683000000,90228.20,90240.40,90200.00,90231.30,170.132
1765683900000,90231.30,90234.00,90212.10,90222.30,67.595
1765684800000,90222.40,90260.40,90207.90,90242.20,163.743
1765685700000,90242.20,90284.40,90242.20,90260.80,156.622
1765686600000,90260.80,90300.00,90100.00,90128.50,335.213
1765687500000,90128.40,90179.30,90086.00,90159.30,275.498
1765688400000,90159.30,90159.30,90065.10,90111.90,401.060
1765689300000,90112.00,90112.00,90005.80,90050.30,452.420
1765690200000,90050.40,90120.10,90031.40,90120.10,287.723
1765691100000,90120.10,90185.80,90098.60,90161.00,423.002
1765692000000,90161.10,90190.10,90131.60,90154.50,236.355
1765692900000,90154.50,90202.00,90060.00,90069.60,224.594
1765693800000,90069.70,90160.00,90055.00,90130.20,177.477
1765694700000,90130.30,90139.80,90090.40,90105.00,114.166
1765695600000,90105.10,90115.20,90093.30,90107.90,113.024
1765696500000,90108.00,90108.00,90060.00,90072.00,101.314
1765697400000,90072.10,90104.40,90035.20,90101.90,179.670
1765698300000,90101.90,90235.60,90101.80,90205.10,358.058
1765699200000,90205.10,90240.00,90167.50,90167.50,281.064
1765700100000,90167.60,90250.00,90139.60,90142.90,285.630
1765701000000,90142.80,90163.90,90123.20,90128.90,151.564
1765701900000,90129.00,90129.00,90064.50,90072.40,222.090
1765702800000,90072.30,90112.30,90028.50,90050.60,364.999
1765703700000,90050.70,90088.40,90022.10,90040.20,232.093
1765704600000,90040.10,90082.40,89939.20,89970.00,871.556
1765705500000,89970.10,90004.30,89970.00,89991.40,438.709
1765706400000,89991.40,90011.90,89740.00,89762.80,950.506
1765707300000,89762.60,90101.00,89760.30,89959.80,1131.167
1765708200000,89959.90,89973.70,89825.00,89893.10,589.117
1765709100000,89893.10,89893.10,89794.60,89819.00,759.980
1765710000000,89818.90,89825.00,89419.00,89710.80,4160.285
1765710900000,89710.80,89737.90,89457.60,89468.90,1203.042
1765711800000,89468.80,89580.00,88412.80,88829.80,8744.018
1765712700000,88829.80,89389.40,88677.00,89308.20,4256.133
1765713600000,89308.30,89433.00,89055.40,89278.80,2108.917
1765714500000,89278.80,89529.30,89278.70,89331.90,1579.483
1765715400000,89331.90,89581.50,89331.90,89548.40,1137.323
1765716300000,89548.40,89630.80,89345.70,89382.90,971.627
1765717200000,89382.80,89382.90,89035.10,89200.80,1495.791
1765718100000,89200.80,89281.70,89067.70,89227.30,772.243
1765719000000,89227.30,89331.30,89173.70,89226.10,701.910
1765719900000,89226.20,89459.40,89161.20,89450.50,770.347
1765720800000,89450.40,89527.20,89296.00,89299.70,719.324
1765721700000,89299.70,89388.60,89165.70,89242.40,835.338
1765722600000,89242.40,89247.00,88878.10,88949.90,1970.553
1765723500000,88950.00,89096.30,88838.70,89074.10,1429.624
1765724400000,89074.10,89146.60,88891.70,88974.10,900.397
1765725300000,88974.00,89122.20,88831.70,88978.00,845.566
1765726200000,88978.00,89080.00,88906.60,89024.10,621.530
1765727100000,89024.00,89031.70,88938.00,88985.20,405.726
1765728000000,88985.20,89029.50,88908.00,88991.30,690.605
1765728900000,88991.30,89372.80,88951.50,89221.20,1147.907
1765729800000,89221.10,89300.00,88705.00,88770.70,1686.528
1765730700000,88770.70,88865.90,88435.00,88780.00,3835.823
1765731600000,88779.90,88991.40,88551.00,88634.50,1795.350
1765732500000,88634.40,88867.90,88560.70,88731.00,797.627
1765733400000,88731.00,88800.00,88606.90,88723.80,699.666
1765734300000,88723.80,88884.10,88634.00,88760.70,749.005
1765735200000,88760.70,88911.00,88681.30,88885.80,632.533
1765736100000,88885.80,89027.70,88666.60,88735.60,1161.699
1765737000000,88735.60,88887.90,88735.50,88836.50,436.426
1765737900000,88836.50,88973.80,88775.10,88951.80,456.584
1765738800000,88951.70,88951.80,88590.80,88694.30,1015.421
1765739700000,88694.30,88694.30,88432.00,88665.80,1437.367
1765740600000,88665.80,88712.60,88480.10,88555.50,637.354
1765741500000,88555.50,88620.50,88448.50,88598.70,516.836
1765742400000,88598.70,88779.10,88272.20,88756.30,2315.800
1765743300000,88756.30,88776.50,88580.50,88611.20,823.011
1765744200000,88611.10,88673.70,88515.40,88610.90,497.977
1765745100000,88610.80,88679.90,88455.00,88515.90,577.382
1765746000000,88515.90,88546.30,88392.80,88485.20,632.336
1765746900000,88485.20,88672.10,88484.50,88537.20,432.944
1765747800000,88537.10,88567.60,88447.30,88495.30,610.038
1765748700000,88495.20,88520.30,88300.00,88403.70,829.159
1765749600000,88403.60,88581.90,88403.60,88475.10,602.089
1765750500000,88475.10,88477.30,88310.00,88349.40,442.748
1765751400000,88349.30,88349.30,87920.00,88125.30,3483.559
1765752300000,88125.30,88413.00,88083.30,88370.20,920.336
1765753200000,88370.30,88586.80,87923.00,88017.60,1917.293
1765754100000,88017.60,88200.00,87871.50,87980.60,1288.318
1765755000000,87980.50,88070.80,87504.30,88000.00,4175.293
1765755900000,88000.00,88299.80,87880.90,88118.80,1847.399
1765756800000,88118.80,88449.80,88066.20,88118.80,2094.313
1765757700000,88118.80,88563.10,88025.30,88494.00,1784.001
1765758600000,88494.10,88656.30,88080.00,88215.30,2087.168
1765759500000,88215.40,88456.50,88171.60,88414.90,880.279
1765760400000,88415.00,88573.90,88376.70,88557.30,1404.169
1765761300000,88557.40,88722.20,88486.50,88662.60,1098.876
1765762200000,88662.70,89258.50,88612.90,89025.60,3325.583
1765763100000,89025.50,89291.90,88920.50,89189.10,1846.655
1765764000000,89189.00,89606.00,89180.20,89476.20,3444.077
1765764900000,89476.20,89972.40,89465.00,89640.30,3654.591
1765765800000,89640.30,89670.00,89333.30,89399.90,1930.441
1765766700000,89400.00,89415.20,89193.70,89269.50,1434.602
1765767600000,89269.50,89391.20,89202.70,89337.30,883.522
1765768500000,89337.40,89497.20,89304.70,89307.30,607.620
1765769400000,89307.30,89352.90,89180.20,89226.90,874.726
1765770300000,89226.90,89318.20,89213.30,89239.90,464.493
1765771200000,89240.00,89503.30,89239.30,89441.40,900.119
1765772100000,89441.40,89549.40,89229.50,89300.10,571.126
1765773000000,89300.20,89632.10,89266.00,89632.00,978.389
1765773900000,89632.10,89750.00,89576.70,89631.20,834.698
1765774800000,89631.30,89637.80,89495.70,89605.10,631.640
1765775700000,89605.00,89713.00,89590.70,89657.30,557.076
1765776600000,89657.20,89666.60,89480.40,89487.70,621.874
1765777500000,89487.80,89579.60,89455.00,89576.90,463.349
1765778400000,89576.90,89587.00,89428.40,89466.10,453.355
1765779300000,89466.00,89555.00,89454.40,89525.60,319.742
1765780200000,89525.50,89621.00,89499.90,89564.40,333.887
1765781100000,89564.40,89880.00,89564.30,89692.80,1201.591
1765782000000,89692.90,89787.10,89466.00,89508.40,1267.955
1765782900000,89508.30,89600.00,89508.30,89550.20,403.265
1765783800000,89550.10,89698.30,89526.30,89563.00,590.641
